Rivet ID,Analysis Name,Experiment Name,Inspire HEP Link,Inspire HEP ID
SND_2016_I1489182,Cross section for $e^+e^-\to\omega\pi^0\to\pi^0\pi^0\gamma$ between 1.05 and 2 GeV,SND (VEPP-2M),https://inspirehep.net/literature/1489182,1489182
SND_2018_I1637194,Cross section for  $e^+e^-\to$ $K^0_SK^0_L\pi^0$ for energies between 1.3 and 2.0,SND (VEPP-2M),https://inspirehep.net/literature/1637194,1637194
SND_2018_I1638368,Cross section for $e^+e^-\to\eta\pi^+\pi^-$ between 1.08 and 2 GeV,SND (VEPP-2M),https://inspirehep.net/literature/1638368,1638368
SND_2018_I1693737,Cross section for $e^+e^-\to\eta K^+K^-$ for energies below 2 GeV,SND (VEPP-2M),https://inspirehep.net/literature/1693737,1693737
SND_2018_I1694988,Cross section for $e^+e^-\to\pi\gamma$ for energies between 1.075 GeV and 2 GeV,SND (VEPP-2M),https://inspirehep.net/literature/1694988,1694988
SND_2019_I1726419,Cross section for $e^+e^-\to\pi^+\pi^-\pi^0\eta$ for energies below 2 GeV,SND (VEPP-2M),https://inspirehep.net/literature/1726419,1726419
SND_2020_I1789269,Cross section for $e^+e^-\to \pi^+\pi^-$ at energies between 0.525 and 0.883 GeV,SND (VEPP-2M),https://inspirehep.net/literature/1789269,1789269
SND_2020_I1800477,Cross section for $e^+e^-\to\eta\pi^0\gamma$ between 1.05 and 2 GeV,SND (VEPP-2000),https://inspirehep.net/literature/1800477,1800477
SND_2020_I1806118,Cross Section for $e^+e^-\to K^+K^-\pi^0$ and $\phi\pi^0$ from threshold to 2.1 GeV,SND (VEPP-2000),https://inspirehep.net/literature/1806118,1806118
SND_2020_I1809286,Cross section for $e^+e^-\to\pi^+\pi^-\pi^0$ between 1.15 and 2 GeV,SND (VEPP-2000),https://inspirehep.net/literature/1809286,1809286
SND_2021_I1942539,Cross Section for $e^+e^-\to\eta\eta\gamma$ between 1.17 and 2 GeV,SND (VEPP-2M),https://inspirehep.net/literature/1942539,1942539
STAR_2006_S6500200,Identified hadron spectra in pp at 200 GeV,STAR (RHIC pp 200 GeV),https://inspirehep.net/literature/709170,709170
STAR_2006_S6860818,Strange particle production in pp at 200 GeV,STAR (RHIC pp 200 GeV),https://inspirehep.net/literature/722757,722757
STAR_2006_S6870392,Inclusive jet cross-section in pp at 200 GeV,STAR (RHIC pp 200 GeV),https://inspirehep.net/literature/723509,723509
STAR_2008_S7869363,Multiplicities and pT spectra from STAR for $pp$ at 200 GeV,STAR (RHIC),https://inspirehep.net/literature/793126,793126
STAR_2008_S7993412,Di-hadron correlations in $d$-Au at 200 GeV,STAR (RHIC d-Au 200 GeV),https://inspirehep.net/literature/810030,810030
STAR_2009_UE_HELEN,UE measurement in $pp$ at 200 GeV,STAR (RHIC),https://inspirehep.net/literature?q=None,None
STAR_2016_I1414638,Beam energy dependence of the third harmonic of azimuthal correlations,STAR (RHIC),https://inspirehep.net/literature/1414638,1414638
STAR_2017_I1510593,Bulk properties of identified hadrons in the Au Au medium from the RHIC beam-energy scan,STAR (RHIC),https://inspirehep.net/literature/1510593,1510593
STAR_2020_I1792394,"Measurement of Central Exclusive Production of charged hadron pairs h+h- (h=pi,K,p) at sqrt(s)=200 GeV with forward proton tagging in Roman Pots",STAR (RHIC),https://inspirehep.net/literature/1792394,1792394
STAR_BES_CALIB,STAR Beam Energy Scan centrality calibration analysis.,(),N/A,
TASSO_1979_I140303,Measurement of $R$ for energies between 13 and 17 GeV,TASSO (PETRA),https://inspirehep.net/literature/140303,140303
TASSO_1980_I143690,Measurement of $R$ for energies between 12 and 39 GeV,TASSO (PETRA),https://inspirehep.net/literature/143690,143690
TASSO_1980_I143691,Charged Particle distributions  between 13 and 31.6 GeV,TASSO (Petra),https://inspirehep.net/literature/143691,143691
TASSO_1980_I153341,"$K^0,\bar{K}^0$ spectrum at 30 GeV",TASSO (Petra),https://inspirehep.net/literature/153341,153341
TASSO_1980_I153511,Event shapes at 12 and 30 GeV,TASSO (Petra),https://inspirehep.net/literature/153511,153511
TASSO_1980_I153656,"$\pi^\pm$, $K^\pm$ and $p,\bar{p}$ spectra in $e^+e^-$ at 12 and 30 GeV",TASSO (Petra),https://inspirehep.net/literature/153656,153656
TASSO_1982_I168232,$\pi^0$ spectrum in  $e^+e^-$ at 14 and 34 GeV,TASSO (TASSO),https://inspirehep.net/literature/168232,168232
TASSO_1982_I176887,Measurement of $R$ between 12 and 36.7 GeV,TASSO (PETRA),https://inspirehep.net/literature/176887,176887
TASSO_1982_I177174,"Charged Particle spectra in $e^+e^-$ collisions in $e^+e^-$ at 12, 14, 22, 25, 30, 34 and 35 GeV",TASSO (Petra),https://inspirehep.net/literature/177174,177174
TASSO_1982_I179022,$\rho^0$ spectrum in $e^+e^-$ collisions at $E_{\text{CMS}}=34$ GeV,TASSO (Petra),https://inspirehep.net/literature/179022,179022
TASSO_1983_I181470,"$\pi^\pm$, $K^\pm$ and $p,\bar{p}$ spectra in $e^+e^-$ at 14, 22 and 34 GeV",TASSO (Petra),https://inspirehep.net/literature/181470,181470
TASSO_1983_I192072,"$\Xi^-,\bar{\Xi}^+$ spectrum at 34.4 GeV",TASSO (Petra),https://inspirehep.net/literature/192072,192072
TASSO_1984_I194774,$D_s^\pm$ spectra at 34.7 GeV,TASSO (PETRA),https://inspirehep.net/literature/194774,194774
TASSO_1984_I195333,"Measurements of charged particle multiplicities, $R$ and event shapes between 12 and 43 GeV.",TASSO (PETRA),https://inspirehep.net/literature/195333,195333
TASSO_1984_I199468,Measurement of $R$ for energies between 39.8 and 45.2 GeV,TASSO (PETRA),https://inspirehep.net/literature/199468,199468
TASSO_1985_I205119,"$K^0,\bar{K}^0$ and $\Lambda^0,\bar{\Lambda}^0$ spectra at 14, 22 and 34 GeV",TASSO (Petra),https://inspirehep.net/literature/205119,205119
TASSO_1986_I230950,$\pi^0$ spectrum in  $e^+e^-$ at 34.4 GeV,TASSO (Petra),https://inspirehep.net/literature/230950,230950
TASSO_1987_I248660,Energy-Energy correlations between 12 and 46.8 GeV,TASSO (Petra),https://inspirehep.net/literature/248660,248660
TASSO_1988_I263859,Event shapes at 35 GeV,TASSO (Petra),https://inspirehep.net/literature/263859,263859
TASSO_1989_I266893,"Spectra for $\Lambda^0,\bar{\Lambda}^0$ and $\Xi^-,\bar{\Xi}^-$ at 34.8 and 42.1 GeV",TASSO (Petra),https://inspirehep.net/literature/266893,266893
TASSO_1989_I267755,"$\pi^\pm$, $K^\pm$ and $p,\bar{p}$ spectra in $e^+e^-$ at 34 and 44 GeV",TASSO (Petra),https://inspirehep.net/literature/267755,267755
TASSO_1989_I277658,Hadronic charged multiplicity measurement between 14 and 43.6 GeV,TASSO (PEP),https://inspirehep.net/literature/277658,277658
TASSO_1989_I278856,Spectrum for $D^{*+}$ production in $e^+e^-$ collisions at $E_{\text{CMS}}=36.2$,TASSO (Petra),https://inspirehep.net/literature/278856,278856
TASSO_1989_I279165,Jet masses in $e^+e^-$ between 14 and 44 GeV,TASSO (Petra),https://inspirehep.net/literature/279165,279165
TASSO_1990_I284251,"$K^0,\bar{K}^0$ and $K^{*\pm}$ spectra in $e^+e^-$ collisions for centre-of-mass energies between 14.8 and 42.6 GeV",TASSO (Petra),https://inspirehep.net/literature/284251,284251
TASSO_1990_S2148048,Event shapes in $e^+ e^-$ annihilation at 14--44 GeV,TASSO (PETRA),https://inspirehep.net/literature/294755,294755
TOPAZ_1989_I279575,Energy-Energy correlation at  $E_{\text{CMS}}=53.3$ and $59.5$ GeV,TOPAZ (Tristan),https://inspirehep.net/literature/279575,279575
TOPAZ_1990_I283003,Measurement of $R$ for energies between 50 and 61.4 GeV,TOPAZ (Tristan),https://inspirehep.net/literature/283003,283003
TOPAZ_1993_I353845,Cross section in $e^+e^-\to$hadrons for energies between 57.37 and 59.84 GeV,TOPAZ (Tristan),https://inspirehep.net/literature/353845,353845
TOPAZ_1993_I361661,Measurement of event shapes at $E_{\text{CMS}}=58$ GeV,TOPAZ (Tristan),https://inspirehep.net/literature/361661,361661
TOPAZ_1995_I381777,Cross section in $e^+e^-\to$hadrons for 57.77 GeV,TOPAZ (Tristan),https://inspirehep.net/literature/381777,381777
TOPAZ_1995_I381900,Charged hadron spectra at 58 GeV,TOPAZ (Tristan),https://inspirehep.net/literature/381900,381900
TOPAZ_1997_I454183,Measurement of charged particle multiplicity vs thrust at $E_{\text{CMS}}=57.8$ GeV,TOPAZ (Tristan),https://inspirehep.net/literature/454183,454183
TOTEM_2012_I1115294,Forward $\mathrm{d}N/\mathrm{d}\eta$ at 7 TeV,TOTEM (LHC),https://inspirehep.net/literature/1115294,1115294
TOTEM_2012_I1220862,Measurement of proton-proton elastic scattering and total cross section at $\sqrt{s} = 7 \text{TeV}$,TOTEM (LHC),https://inspirehep.net/literature/1220862,1220862
TOTEM_2014_I1328627,Forward charged particle pseudorapidity density in $pp$ collisions at $\sqrt{s} = 8 \text{TeV}$ using a displaced interaction point,TOTEM (LHC),https://inspirehep.net/literature/1328627,1328627
TPC_1984_I200105,$\phi$ spectrum at 29 GeV,TPC (PEP),https://inspirehep.net/literature/200105,200105
TPC_1984_I205869,$K^{*0}$ and $K^0$ spectra at 29 GeV,TPC (PEP),https://inspirehep.net/literature/205869,205869
TPC_1985_I205868,Photon and $\pi^0$ spectra at 29 GeV,TPC (PEP),https://inspirehep.net/literature/205868,205868
TPC_1986_I217416,$D^{*\pm}$ spectrum at 29 GeV,TPC (PEP),https://inspirehep.net/literature/217416,217416
TPC_1986_I228072,$\gamma\gamma\to\pi^+\pi^-$ ($0.5<\sqrt{s}<3.25$ GeV) and $K^+K^-$ ($1.25<\sqrt{s}<3.5$ GeV),TPC (PEP),https://inspirehep.net/literature/228072,228072
TPC_1987_I235694,"Charged Hadron multiplicity at 29 GeV, flavour separated",TPC (PEP),https://inspirehep.net/literature/235694,235694
TPC_1988_I262143,Charged particle spectra at 29 GeV,TPC (PEP),https://inspirehep.net/literature/262143,262143
TPC_1991_I316132,$D^{*+}$ polarization in $e^+e^-$ at 29  GeV,TPC (PEP),https://inspirehep.net/literature/316132,316132
UA1_1990_S2044935,"UA1 multiplicities, transverse momenta and transverse energy distributions.",UA1 (SPS),https://inspirehep.net/literature/280412,280412
UA5_1982_S875503,UA5 multiplicity and pseudorapidity distributions for $pp$ and $p\bar{p}$.,UA5 (SPS),https://inspirehep.net/literature/176647,176647
UA5_1986_S1583476,"Pseudorapidity distributions in $p\bar{p}$ (NSD, NSD+SD) events at $\sqrt{s} = 200$ and 900 GeV",UA5 (CERN SPS),https://inspirehep.net/literature/233599,233599
UA5_1987_S1640666,UA5 charged multiplicity measurements at 546 GeV,UA5 (CERN SPS),https://inspirehep.net/literature/244829,244829
UA5_1988_S1867512,"Charged particle correlations in UA5 $p\bar{p}$ NSD events at $\sqrt{s} = 200$, 546 and 900 GeV",UA5 (CERN SPS),https://inspirehep.net/literature/263399,263399
UA5_1989_S1926373,UA5 charged multiplicity measurements,UA5 (CERN SPS),https://inspirehep.net/literature/267179,267179
VENUS_1987_I251274,Measurement of $R$ for energies between 50 and 52 GeV,VENUS (Tristan),https://inspirehep.net/literature/251274,251274
VENUS_1990_I283774,Measurement of $R$ for energies between 50 and 61.4 GeV,VENUS (Tristan),https://inspirehep.net/literature/283774,283774
VENUS_1990_I296392,Measurement of $R$ for energies between 50 and 64 GeV,VENUS (Tristan),https://inspirehep.net/literature/296392,296392
VENUS_1995_I392360,$\gamma\gamma\to\pi^+\pi^-$ for centre-of-mass energies between 1 and 1.5 GeV,VENUS (Tristan),https://inspirehep.net/literature/392360,392360
VENUS_1997_I440852,Measurement of the $\tau$ polarization at $E_{\text{CMS}}=58$ GeV,VENUS (TRISTAN),https://inspirehep.net/literature/440852,440852
VENUS_1998_I453613,Charged particle multiplicities in heavy and light quark initiated events at 58 GeV,VENUS (Tristan),https://inspirehep.net/literature/453613,453613
VENUS_1999_I500179,Cross section in $e^+e^-\to$hadrons for 57.77 GeV,VENUS (Tristan),https://inspirehep.net/literature/500179,500179
WA46_1984_I206647,Measurement of asymmetry in $\Omega^-$ decays,WA46 (),https://inspirehep.net/literature/206647,206647
ZEUS_1995_I392386,Charged particle multiplicity and momentum spectra in Breit frame at ZEUS,ZEUS (HERA),https://inspirehep.net/literature/392386,392386
ZEUS_1995_I395196,Neutral strange particle production in deep inelastic scattering at HERA (ZEUS),ZEUS (HERA),https://inspirehep.net/literature/395196,395196
ZEUS_1996_I420332,Measurement of the F2 structure function in deep inelastic e+ p scattering using 1994 data from the ZEUS detector at HERA,ZEUS (HERA),https://inspirehep.net/literature/420332,420332
ZEUS_1999_I470499,Forward jet production in deep inelastic scattering at HERA (ZEUS),ZEUS (HERA),https://inspirehep.net/literature/470499,470499
ZEUS_1999_I500267,Measurement of High-$Q^2$ Neutral-Current $e^+p$ Deep Inelastic Scattering Cross-Sections at HERA,ZEUS (HERA Run I),https://inspirehep.net/literature/500267,500267
ZEUS_1999_I508906,"Measurement of the E**2(T,jet) / Q**2 dependence of forward jet production at HERA",ZEUS (HERA),https://inspirehep.net/literature/508906,508906
ZEUS_2000_I524911,Measurement of azimuthal asymmetries in deep inelastic scattering,ZEUS (HERA),https://inspirehep.net/literature/524911,524911
ZEUS_2001_S4815815,Dijet photoproduction analysis,ZEUS (HERA Run I),https://inspirehep.net/literature/568665,568665
ZEUS_2008_I763404,Diffractive photoproduction of dijets,ZEUS (HERA Run II),https://inspirehep.net/literature/763404,763404
ZEUS_2008_I780108,Multi-jet cross-sections in charged current $e^{\pm} p$ scattering at HERA,ZEUS (HERA),https://inspirehep.net/literature/780108,780108
ZEUS_2008_I810112,Measurement of $D^{\pm}$ and $D^0$ production in deep inelastic scattering using a lifetime tag at HERA,ZEUS (HERA),https://inspirehep.net/literature/810112,810112
ZEUS_2010_I875006,ZEUS dijet cross sections in NC DIS,ZEUS (HERA),https://inspirehep.net/literature/875006,875006
ZEUS_2011_I945935,Scaled momentum distributions for $K^0_S$ and $\Lambda/\bar{\Lambda}$ in DIS at HERA,ZEUS (HERA),https://inspirehep.net/literature/945935,945935
ZEUS_2012_I1116258,Inclusive-jet photoproduction at HERA and determination of the strong coupling,ZEUS (HERA Run II),https://inspirehep.net/literature/1116258,1116258
ALEPH_1991_I319520,N/A,N/A,N/A,N/A
ALEPH_1996_I398193,N/A,N/A,N/A,N/A
ALEPH_1996_I428072,N/A,N/A,N/A,N/A
ALEPH_1999_I507422,N/A,N/A,N/A,N/A
ALEPH_2001_I558327,N/A,N/A,N/A,N/A
ALEPH_2002_I569165,N/A,N/A,N/A,N/A
ALEPH_2004_I636645,N/A,N/A,N/A,N/A
ALICE_2010_I852264,N/A,N/A,N/A,N/A
ALICE_2010_I852450,N/A,N/A,N/A,N/A
ALICE_2010_I860416,N/A,N/A,N/A,N/A
ALICE_2011_I881474,N/A,N/A,N/A,N/A
ALICE_2011_I885104,N/A,N/A,N/A,N/A
ARGUS_1993_I340894,N/A,N/A,N/A,N/A
ARGUS_1993_I342061,N/A,N/A,N/A,N/A
ARGUS_1993_I356616,N/A,N/A,N/A,N/A
ATLAS_2010_I849050,N/A,N/A,N/A,N/A
ATLAS_2010_I871366,N/A,N/A,N/A,N/A
ATLAS_2010_I879407,N/A,N/A,N/A,N/A
ATLAS_2010_I882098,N/A,N/A,N/A,N/A
ATLAS_2010_I882463,N/A,N/A,N/A,N/A
ATLAS_2010_I882534,N/A,N/A,N/A,N/A
ATLAS_2011_I882984,N/A,N/A,N/A,N/A
ATLAS_2011_I889546,N/A,N/A,N/A,N/A
ATLAS_2011_I890749,N/A,N/A,N/A,N/A
ATLAS_2011_I891834,N/A,N/A,N/A,N/A
ATLAS_2011_I892704,N/A,N/A,N/A,N/A
ATLAS_2011_I894578,N/A,N/A,N/A,N/A
ATLAS_2011_I896268,N/A,N/A,N/A,N/A
ATLAS_2011_I897002,N/A,N/A,N/A,N/A
ATLAS_2011_I914491,N/A,N/A,N/A,N/A
ATLAS_2011_I916832,N/A,N/A,N/A,N/A
ATLAS_2011_I917526,N/A,N/A,N/A,N/A
ATLAS_2011_I917599,N/A,N/A,N/A,N/A
ATLAS_2011_I917931,N/A,N/A,N/A,N/A
ATLAS_2011_I930002,N/A,N/A,N/A,N/A
ATLAS_2011_I930005,N/A,N/A,N/A,N/A
ATLAS_2011_I939504,N/A,N/A,N/A,N/A
BABAR_2005_I679961,N/A,N/A,N/A,N/A
BABAR_2007_I725377,N/A,N/A,N/A,N/A
BABAR_2007_I756323,N/A,N/A,N/A,N/A
BELLE_2001_I554520,N/A,N/A,N/A,N/A
CDF_1988_I263320,N/A,N/A,N/A,N/A
CDF_1990_I283352,N/A,N/A,N/A,N/A
CDF_1993_I354237,N/A,N/A,N/A,N/A
CDF_1994_I374155,N/A,N/A,N/A,N/A
CDF_1996_I393345,N/A,N/A,N/A,N/A
CDF_1996_I418504,N/A,N/A,N/A,N/A
CDF_1996_I423414,N/A,N/A,N/A,N/A
CDF_1997_I442265,N/A,N/A,N/A,N/A
CDF_1998_I448075,N/A,N/A,N/A,N/A
CDF_2000_I505738,N/A,N/A,N/A,N/A
CDF_2000_I511377,N/A,N/A,N/A,N/A
CDF_2001_I538041,N/A,N/A,N/A,N/A
CDF_2001_I552797,N/A,N/A,N/A,N/A
CDF_2001_I564673,N/A,N/A,N/A,N/A
CDF_2002_I567774,N/A,N/A,N/A,N/A
CDF_2004_I647490,N/A,N/A,N/A,N/A
CDF_2005_I667384,N/A,N/A,N/A,N/A
CDF_2005_I682179,N/A,N/A,N/A,N/A
CDF_2006_I699933,N/A,N/A,N/A,N/A
CDF_2006_I717572,N/A,N/A,N/A,N/A
CDF_2007_I743342,N/A,N/A,N/A,N/A
CDF_2008_I768451,N/A,N/A,N/A,N/A
CDF_2008_I768579,N/A,N/A,N/A,N/A
CDF_2008_I787780,N/A,N/A,N/A,N/A
CDF_2008_I790693,N/A,N/A,N/A,N/A
CDF_2008_I805902,N/A,N/A,N/A,N/A
CDF_2008_I806082,N/A,N/A,N/A,N/A
CDF_2009_I817466,N/A,N/A,N/A,N/A
CDF_2009_I834437,N/A,N/A,N/A,N/A
CDF_2010_I849042_DY,N/A,N/A,N/A,N/A
CDF_2010_I849042_QCD,N/A,N/A,N/A,N/A
CLEO_2004_I645209,N/A,N/A,N/A,N/A
CMS_2010_I845323,N/A,N/A,N/A,N/A
CMS_2010_I855299,N/A,N/A,N/A,N/A
CMS_2011_I879315,N/A,N/A,N/A,N/A
CMS_2011_I884811,N/A,N/A,N/A,N/A
CMS_2011_I885663,N/A,N/A,N/A,N/A
CMS_2011_I886332,N/A,N/A,N/A,N/A
CMS_2011_I889175,N/A,N/A,N/A,N/A
CMS_2011_I889807,N/A,N/A,N/A,N/A
CMS_2011_I890166,N/A,N/A,N/A,N/A
CMS_2011_I902309,N/A,N/A,N/A,N/A
CMS_2011_I912560,N/A,N/A,N/A,N/A
CMS_2011_I916908,N/A,N/A,N/A,N/A
CMS_2011_I930319,N/A,N/A,N/A,N/A
D0_1996_I399364,N/A,N/A,N/A,N/A
D0_1996_I416886,N/A,N/A,N/A,N/A
D0_2000_I535017,N/A,N/A,N/A,N/A
D0_2001_I559624,N/A,N/A,N/A,N/A
D0_2004_I659398,N/A,N/A,N/A,N/A
D0_2006_I698784,N/A,N/A,N/A,N/A
D0_2007_I744624,N/A,N/A,N/A,N/A
D0_2008_I724239,N/A,N/A,N/A,N/A
D0_2008_I769689,N/A,N/A,N/A,N/A
D0_2008_I779574,N/A,N/A,N/A,N/A
D0_2008_I782968,N/A,N/A,N/A,N/A
D0_2008_I791230,N/A,N/A,N/A,N/A
D0_2008_I792812,N/A,N/A,N/A,N/A
D0_2009_I815094,N/A,N/A,N/A,N/A
D0_2009_I824127,N/A,N/A,N/A,N/A
D0_2009_I826756,N/A,N/A,N/A,N/A
D0_2010_I846483,N/A,N/A,N/A,N/A
D0_2010_I846997,N/A,N/A,N/A,N/A
D0_2010_I856972,N/A,N/A,N/A,N/A
D0_2010_I871787,N/A,N/A,N/A,N/A
DELPHI_1995_I394716,N/A,N/A,N/A,N/A
DELPHI_1996_I424112,N/A,N/A,N/A,N/A
DELPHI_1999_I482816,N/A,N/A,N/A,N/A
DELPHI_2000_I524693,N/A,N/A,N/A,N/A
E735_1998_I480349,N/A,N/A,N/A,N/A
H1_1994_I372350,N/A,N/A,N/A,N/A
H1_1995_I396365,N/A,N/A,N/A,N/A
H1_1997_I424463,N/A,N/A,N/A,N/A
H1_2000_I503947,N/A,N/A,N/A,N/A
JADE_1998_I447560,N/A,N/A,N/A,N/A
JADE_OPAL_2000_I513337,N/A,N/A,N/A,N/A
LHCB_2010_I865584,N/A,N/A,N/A,N/A
OPAL_1993_I343181,N/A,N/A,N/A,N/A
OPAL_1994_I372772,N/A,N/A,N/A,N/A
OPAL_1995_I398320,N/A,N/A,N/A,N/A
OPAL_1996_I402487,N/A,N/A,N/A,N/A
OPAL_1997_I421978,N/A,N/A,N/A,N/A
OPAL_1997_I447146,N/A,N/A,N/A,N/A
OPAL_1998_I467092,N/A,N/A,N/A,N/A
OPAL_1998_I470419,N/A,N/A,N/A,N/A
OPAL_1998_I472637,N/A,N/A,N/A,N/A
OPAL_2000_I529898,N/A,N/A,N/A,N/A
OPAL_2001_I552446,N/A,N/A,N/A,N/A
OPAL_2002_I601225,N/A,N/A,N/A,N/A
OPAL_2004_I669402,N/A,N/A,N/A,N/A
SFM_1984_I196601,N/A,N/A,N/A,N/A
SLD_1996_I422172,N/A,N/A,N/A,N/A
SLD_1999_I469925,N/A,N/A,N/A,N/A
SLD_2002_I582951,N/A,N/A,N/A,N/A
SLD_2004_I630327,N/A,N/A,N/A,N/A
STAR_2006_I709170,N/A,N/A,N/A,N/A
STAR_2006_I722757,N/A,N/A,N/A,N/A
STAR_2006_I723509,N/A,N/A,N/A,N/A
STAR_2008_I793126,N/A,N/A,N/A,N/A
STAR_2008_I810030,N/A,N/A,N/A,N/A
